date,index_name,total_returns_index
2023-05-09,NIFTY SMALLCAP 250,11903.79
2023-05-10,NIFTY SMALLCAP 250,11964.22
2023-05-11,NIFTY SMALLCAP 250,12049.94
2023-05-12,NIFTY SMALLCAP 250,12004.66
2023-05-15,NIFTY SMALLCAP 250,12092.13
2023-05-16,NIFTY SMALLCAP 250,12096.73
2023-05-17,NIFTY SMALLCAP 250,12148.41
2023-05-18,NIFTY SMALLCAP 250,12098.73
2023-05-19,NIFTY SMALLCAP 250,12094.92
2023-05-22,NIFTY SMALLCAP 250,12143.28
2023-05-23,NIFTY SMALLCAP 250,12158.17
2023-05-24,NIFTY SMALLCAP 250,12164.95
2023-05-25,NIFTY SMALLCAP 250,12202.13
2023-05-26,NIFTY SMALLCAP 250,12258.38
2023-05-29,NIFTY SMALLCAP 250,12293.14
2023-05-30,NIFTY SMALLCAP 250,12299.83
2023-05-31,NIFTY SMALLCAP 250,12395.45
2023-06-01,NIFTY SMALLCAP 250,12497.92
2023-06-02,NIFTY SMALLCAP 250,12558.38
2023-06-05,NIFTY SMALLCAP 250,12593.2
2023-06-06,NIFTY SMALLCAP 250,12661.26
2023-06-07,NIFTY SMALLCAP 250,12803.18
2023-06-08,NIFTY SMALLCAP 250,12717.63
2023-06-09,NIFTY SMALLCAP 250,12709.52
2023-06-12,NIFTY SMALLCAP 250,12793.22
2023-06-13,NIFTY SMALLCAP 250,12887.1
2023-06-14,NIFTY SMALLCAP 250,12924.0
2023-06-15,NIFTY SMALLCAP 250,12964.37
2023-06-16,NIFTY SMALLCAP 250,13068.86
2023-06-19,NIFTY SMALLCAP 250,13109.5
2023-06-20,NIFTY SMALLCAP 250,13163.28
2023-06-21,NIFTY SMALLCAP 250,13171.96
2023-06-22,NIFTY SMALLCAP 250,13075.39
2023-06-23,NIFTY SMALLCAP 250,12938.93
2023-06-26,NIFTY SMALLCAP 250,13027.19
2023-06-27,NIFTY SMALLCAP 250,13099.76
2023-06-28,NIFTY SMALLCAP 250,13124.15
2023-06-30,NIFTY SMALLCAP 250,13188.32
2023-07-03,NIFTY SMALLCAP 250,13306.16
2023-07-04,NIFTY SMALLCAP 250,13324.41
2023-07-05,NIFTY SMALLCAP 250,13407.62
2023-07-06,NIFTY SMALLCAP 250,13521.61
2023-07-07,NIFTY SMALLCAP 250,13482.68
2023-07-10,NIFTY SMALLCAP 250,13438.88
2023-07-11,NIFTY SMALLCAP 250,13565.98
2023-07-12,NIFTY SMALLCAP 250,13632.94
2023-07-13,NIFTY SMALLCAP 250,13536.45
2023-07-14,NIFTY SMALLCAP 250,13715.34
2023-07-17,NIFTY SMALLCAP 250,13823.43
2023-07-18,NIFTY SMALLCAP 250,13724.15
2023-07-19,NIFTY SMALLCAP 250,13825.02
2023-07-20,NIFTY SMALLCAP 250,13862.52
2023-07-21,NIFTY SMALLCAP 250,13905.94
2023-07-24,NIFTY SMALLCAP 250,13940.07
2023-07-25,NIFTY SMALLCAP 250,13947.13
2023-07-26,NIFTY SMALLCAP 250,13993.43
2023-07-27,NIFTY SMALLCAP 250,14012.67
2023-07-28,NIFTY SMALLCAP 250,14073.98
2023-07-31,NIFTY SMALLCAP 250,14219.45
2023-08-01,NIFTY SMALLCAP 250,14249.01
2023-08-02,NIFTY SMALLCAP 250,14067.17
2023-08-03,NIFTY SMALLCAP 250,14087.5
2023-08-04,NIFTY SMALLCAP 250,14176.88
2023-08-07,NIFTY SMALLCAP 250,14221.48
2023-08-08,NIFTY SMALLCAP 250,14245.13
2023-08-09,NIFTY SMALLCAP 250,14325.78
2023-08-10,NIFTY SMALLCAP 250,14290.2
2023-08-11,NIFTY SMALLCAP 250,14253.66
2023-08-14,NIFTY SMALLCAP 250,14165.59
2023-08-16,NIFTY SMALLCAP 250,14224.93
2023-08-17,NIFTY SMALLCAP 250,14251.63
2023-08-18,NIFTY SMALLCAP 250,14211.95
2023-08-21,NIFTY SMALLCAP 250,14331.64
2023-08-22,NIFTY SMALLCAP 250,14429.06
2023-08-23,NIFTY SMALLCAP 250,14532.26
2023-08-24,NIFTY SMALLCAP 250,14513.98
2023-08-25,NIFTY SMALLCAP 250,14483.33
2023-08-28,NIFTY SMALLCAP 250,14581.66
2023-08-29,NIFTY SMALLCAP 250,14680.22
2023-08-30,NIFTY SMALLCAP 250,14809.36
2023-08-31,NIFTY SMALLCAP 250,14964.03
2023-09-01,NIFTY SMALLCAP 250,15074.43
2023-09-04,NIFTY SMALLCAP 250,15228.35
2023-09-05,NIFTY SMALLCAP 250,15324.18
2023-09-06,NIFTY SMALLCAP 250,15333.09
2023-09-07,NIFTY SMALLCAP 250,15419.25
2023-09-08,NIFTY SMALLCAP 250,15513.95
2023-09-11,NIFTY SMALLCAP 250,15665.54
2023-09-12,NIFTY SMALLCAP 250,15057.64
2023-09-13,NIFTY SMALLCAP 250,15206.04
2023-09-14,NIFTY SMALLCAP 250,15392.76
2023-09-15,NIFTY SMALLCAP 250,15436.47
2023-09-18,NIFTY SMALLCAP 250,15362.25
2023-09-20,NIFTY SMALLCAP 250,15275.83
2023-09-21,NIFTY SMALLCAP 250,15107.17
2023-09-22,NIFTY SMALLCAP 250,15110.9
2023-09-25,NIFTY SMALLCAP 250,15124.08
2023-09-26,NIFTY SMALLCAP 250,15189.11
2023-09-27,NIFTY SMALLCAP 250,15299.19
2023-09-28,NIFTY SMALLCAP 250,15251.22
2023-09-29,NIFTY SMALLCAP 250,15351.8
2023-10-03,NIFTY SMALLCAP 250,15449.15
2023-10-04,NIFTY SMALLCAP 250,15274.35
2023-10-05,NIFTY SMALLCAP 250,15362.03
2023-10-06,NIFTY SMALLCAP 250,15460.21
2023-10-09,NIFTY SMALLCAP 250,15208.76
2023-10-10,NIFTY SMALLCAP 250,15379.25
2023-10-11,NIFTY SMALLCAP 250,15485.41
2023-10-12,NIFTY SMALLCAP 250,15596.35
2023-10-13,NIFTY SMALLCAP 250,15574.08
2023-10-16,NIFTY SMALLCAP 250,15623.4
2023-10-17,NIFTY SMALLCAP 250,15728.4
2023-10-18,NIFTY SMALLCAP 250,15668.06
2023-10-19,NIFTY SMALLCAP 250,15690.97
2023-10-20,NIFTY SMALLCAP 250,15565.84
2023-10-23,NIFTY SMALLCAP 250,14976.01
2023-10-25,NIFTY SMALLCAP 250,14879.7
2023-10-26,NIFTY SMALLCAP 250,14808.77
2023-10-27,NIFTY SMALLCAP 250,15094.61
2023-10-30,NIFTY SMALLCAP 250,15106.05
2023-10-31,NIFTY SMALLCAP 250,15093.39
2023-11-01,NIFTY SMALLCAP 250,15065.5
2023-11-02,NIFTY SMALLCAP 250,15228.45
2023-11-03,NIFTY SMALLCAP 250,15383.34
2023-11-06,NIFTY SMALLCAP 250,15547.68
2023-11-07,NIFTY SMALLCAP 250,15638.69
2023-11-08,NIFTY SMALLCAP 250,15734.02
2023-11-09,NIFTY SMALLCAP 250,15689.56
2023-11-10,NIFTY SMALLCAP 250,15756.89
2023-11-12,NIFTY SMALLCAP 250,15955.89
2023-11-13,NIFTY SMALLCAP 250,15995.09
2023-11-15,NIFTY SMALLCAP 250,16173.38
2023-11-16,NIFTY SMALLCAP 250,16243.52
2023-11-17,NIFTY SMALLCAP 250,16298.52
2023-11-20,NIFTY SMALLCAP 250,16305.16
2023-11-21,NIFTY SMALLCAP 250,16337.97
2023-11-22,NIFTY SMALLCAP 250,16201.0
2023-11-23,NIFTY SMALLCAP 250,16284.69
2023-11-24,NIFTY SMALLCAP 250,16313.73
2023-11-28,NIFTY SMALLCAP 250,16350.12
2023-11-29,NIFTY SMALLCAP 250,16473.48
2023-11-30,NIFTY SMALLCAP 250,16649.27
2023-12-01,NIFTY SMALLCAP 250,16742.96
2023-12-04,NIFTY SMALLCAP 250,16947.04
2023-12-05,NIFTY SMALLCAP 250,16972.19
2023-12-06,NIFTY SMALLCAP 250,17017.89
2023-12-07,NIFTY SMALLCAP 250,17069.09
2023-12-08,NIFTY SMALLCAP 250,16924.15
2023-12-11,NIFTY SMALLCAP 250,17019.05
2023-12-12,NIFTY SMALLCAP 250,16997.98
2023-12-13,NIFTY SMALLCAP 250,17107.46
2023-12-14,NIFTY SMALLCAP 250,17240.69
2023-12-15,NIFTY SMALLCAP 250,17363.41
2023-12-18,NIFTY SMALLCAP 250,17435.56
2023-12-19,NIFTY SMALLCAP 250,17449.55
2023-12-20,NIFTY SMALLCAP 250,16867.0
2023-12-21,NIFTY SMALLCAP 250,17152.5
2023-12-22,NIFTY SMALLCAP 250,17327.72
2023-12-26,NIFTY SMALLCAP 250,17379.28
2023-12-27,NIFTY SMALLCAP 250,17431.25
2023-12-28,NIFTY SMALLCAP 250,17534.45
2023-12-29,NIFTY SMALLCAP 250,17641.14
2024-01-01,NIFTY SMALLCAP 250,17752.2
2024-01-02,NIFTY SMALLCAP 250,17745.36
2024-01-03,NIFTY SMALLCAP 250,17766.45
2024-01-04,NIFTY SMALLCAP 250,17948.96
2024-01-05,NIFTY SMALLCAP 250,18069.74
2024-01-08,NIFTY SMALLCAP 250,17963.9
2024-01-09,NIFTY SMALLCAP 250,18030.16
2024-01-10,NIFTY SMALLCAP 250,18066.52
2024-01-11,NIFTY SMALLCAP 250,18215.63
2024-01-12,NIFTY SMALLCAP 250,18283.72
2024-01-15,NIFTY SMALLCAP 250,18329.3
2024-01-16,NIFTY SMALLCAP 250,18279.1
2024-01-17,NIFTY SMALLCAP 250,18087.55
2024-01-18,NIFTY SMALLCAP 250,18085.45
2024-01-19,NIFTY SMALLCAP 250,18278.45
2024-01-20,NIFTY SMALLCAP 250,18360.96
2024-01-23,NIFTY SMALLCAP 250,17863.18
2024-01-24,NIFTY SMALLCAP 250,18177.24
2024-01-25,NIFTY SMALLCAP 250,18274.36
2024-01-29,NIFTY SMALLCAP 250,18510.5
2024-01-30,NIFTY SMALLCAP 250,18535.27
2024-01-31,NIFTY SMALLCAP 250,18929.24
2024-02-01,NIFTY SMALLCAP 250,18955.35
2024-02-02,NIFTY SMALLCAP 250,19072.06
2024-02-05,NIFTY SMALLCAP 250,19064.01
2024-02-06,NIFTY SMALLCAP 250,19242.83
2024-02-07,NIFTY SMALLCAP 250,19343.94
2024-02-08,NIFTY SMALLCAP 250,19260.33
2024-02-09,NIFTY SMALLCAP 250,19017.2
2024-02-12,NIFTY SMALLCAP 250,18341.41
2024-02-13,NIFTY SMALLCAP 250,18406.88
2024-02-14,NIFTY SMALLCAP 250,18643.65
2024-02-15,NIFTY SMALLCAP 250,18861.1
2024-02-16,NIFTY SMALLCAP 250,18987.72
2024-02-19,NIFTY SMALLCAP 250,19078.38
2024-02-20,NIFTY SMALLCAP 250,19002.59
2024-02-21,NIFTY SMALLCAP 250,18854.99
2024-02-22,NIFTY SMALLCAP 250,18969.98
2024-02-23,NIFTY SMALLCAP 250,19080.69
2024-02-26,NIFTY SMALLCAP 250,19048.11
2024-02-27,NIFTY SMALLCAP 250,19096.61
2024-02-28,NIFTY SMALLCAP 250,18735.97
2024-02-29,NIFTY SMALLCAP 250,18823.79
2024-03-01,NIFTY SMALLCAP 250,18944.92
2024-03-02,NIFTY SMALLCAP 250,19079.26
2024-03-04,NIFTY SMALLCAP 250,18964.71
2024-03-05,NIFTY SMALLCAP 250,18842.06
2024-03-06,NIFTY SMALLCAP 250,18470.74
2024-03-07,NIFTY SMALLCAP 250,18620.98
2024-03-11,NIFTY SMALLCAP 250,18248.59
2024-03-12,NIFTY SMALLCAP 250,17873.11
2024-03-13,NIFTY SMALLCAP 250,16947.96
2024-03-14,NIFTY SMALLCAP 250,17475.66
2024-03-15,NIFTY SMALLCAP 250,17512.97
2024-03-18,NIFTY SMALLCAP 250,17462.5
2024-03-19,NIFTY SMALLCAP 250,17256.64
2024-03-20,NIFTY SMALLCAP 250,17275.7
2024-03-21,NIFTY SMALLCAP 250,17670.42
2024-03-22,NIFTY SMALLCAP 250,17813.92
2024-03-26,NIFTY SMALLCAP 250,17822.06
2024-03-27,NIFTY SMALLCAP 250,17967.65
2024-03-28,NIFTY SMALLCAP 250,18027.57
2024-04-01,NIFTY SMALLCAP 250,18570.61
2024-04-02,NIFTY SMALLCAP 250,18754.41
2024-04-03,NIFTY SMALLCAP 250,18952.0
2024-04-04,NIFTY SMALLCAP 250,19070.15
2024-04-05,NIFTY SMALLCAP 250,19182.05
2024-04-08,NIFTY SMALLCAP 250,19230.24
2024-04-09,NIFTY SMALLCAP 250,19238.91
2024-04-10,NIFTY SMALLCAP 250,19353.49
2024-04-12,NIFTY SMALLCAP 250,19275.06
2024-04-15,NIFTY SMALLCAP 250,18978.8
2024-04-16,NIFTY SMALLCAP 250,19100.86
2024-04-18,NIFTY SMALLCAP 250,19097.01
2024-04-19,NIFTY SMALLCAP 250,19073.82
2024-04-22,NIFTY SMALLCAP 250,19295.21
2024-04-23,NIFTY SMALLCAP 250,19481.35
2024-04-24,NIFTY SMALLCAP 250,19636.34
2024-04-25,NIFTY SMALLCAP 250,19799.85
2024-04-26,NIFTY SMALLCAP 250,19894.61
2024-04-29,NIFTY SMALLCAP 250,19907.29
2024-04-30,NIFTY SMALLCAP 250,19918.39
2024-05-02,NIFTY SMALLCAP 250,19937.79
2024-05-03,NIFTY SMALLCAP 250,19869.77
2024-05-06,NIFTY SMALLCAP 250,19648.19
2024-05-07,NIFTY SMALLCAP 250,19298.54
2024-05-08,NIFTY SMALLCAP 250,19393.71
2024-05-09,NIFTY SMALLCAP 250,18879.71
2024-05-10,NIFTY SMALLCAP 250,19004.04
2024-05-13,NIFTY SMALLCAP 250,18935.89
2024-05-14,NIFTY SMALLCAP 250,19268.92
2024-05-15,NIFTY SMALLCAP 250,19415.36
2024-05-16,NIFTY SMALLCAP 250,19559.47
2024-05-17,NIFTY SMALLCAP 250,19870.58
2024-05-18,NIFTY SMALLCAP 250,20049.95
2024-05-21,NIFTY SMALLCAP 250,19964.74
2024-05-22,NIFTY SMALLCAP 250,19940.03
2024-05-23,NIFTY SMALLCAP 250,19988.85
2024-05-24,NIFTY SMALLCAP 250,19963.43
2024-05-27,NIFTY SMALLCAP 250,20051.38
2024-05-28,NIFTY SMALLCAP 250,19847.46
2024-05-29,NIFTY SMALLCAP 250,19864.0
2024-05-30,NIFTY SMALLCAP 250,19569.19
2024-05-31,NIFTY SMALLCAP 250,19664.65
2024-06-03,NIFTY SMALLCAP 250,20070.23
2024-06-04,NIFTY SMALLCAP 250,18575.64
2024-06-05,NIFTY SMALLCAP 250,19191.54
2024-06-06,NIFTY SMALLCAP 250,19815.64
2024-06-07,NIFTY SMALLCAP 250,20262.3
2024-06-10,NIFTY SMALLCAP 250,20529.75
2024-06-11,NIFTY SMALLCAP 250,20657.62
2024-06-12,NIFTY SMALLCAP 250,20851.5
2024-06-13,NIFTY SMALLCAP 250,21021.5
2024-06-14,NIFTY SMALLCAP 250,21203.05
2024-06-18,NIFTY SMALLCAP 250,21407.8
2024-06-19,NIFTY SMALLCAP 250,21326.3
2024-06-20,NIFTY SMALLCAP 250,21466.27
2024-06-21,NIFTY SMALLCAP 250,21459.1
2024-06-24,NIFTY SMALLCAP 250,21461.06
2024-06-25,NIFTY SMALLCAP 250,21476.2
2024-06-26,NIFTY SMALLCAP 250,21521.88
2024-06-27,NIFTY SMALLCAP 250,21400.88
2024-06-28,NIFTY SMALLCAP 250,21545.32
2024-07-01,NIFTY SMALLCAP 250,21868.42
2024-07-02,NIFTY SMALLCAP 250,21832.82
2024-07-03,NIFTY SMALLCAP 250,22029.01
2024-07-04,NIFTY SMALLCAP 250,22151.59
2024-07-05,NIFTY SMALLCAP 250,22303.63
2024-07-08,NIFTY SMALLCAP 250,22245.93
2024-07-09,NIFTY SMALLCAP 250,22298.84
2024-07-10,NIFTY SMALLCAP 250,22147.62
2024-07-11,NIFTY SMALLCAP 250,22282.09
2024-07-12,NIFTY SMALLCAP 250,22267.11
2024-07-15,NIFTY SMALLCAP 250,22348.41
2024-07-16,NIFTY SMALLCAP 250,22392.36
2024-07-18,NIFTY SMALLCAP 250,22146.46
2024-07-19,NIFTY SMALLCAP 250,21627.58
2024-07-22,NIFTY SMALLCAP 250,21822.33
2024-07-23,NIFTY SMALLCAP 250,21690.59
2024-07-24,NIFTY SMALLCAP 250,22095.1
2024-07-25,NIFTY SMALLCAP 250,22034.07
2024-07-26,NIFTY SMALLCAP 250,22243.81
2024-07-29,NIFTY SMALLCAP 250,22482.62
2024-07-30,NIFTY SMALLCAP 250,22668.48
2024-07-31,NIFTY SMALLCAP 250,22624.73
2024-08-01,NIFTY SMALLCAP 250,22472.05
2024-08-02,NIFTY SMALLCAP 250,22287.45
2024-08-05,NIFTY SMALLCAP 250,21355.37
2024-08-06,NIFTY SMALLCAP 250,21272.65
2024-08-07,NIFTY SMALLCAP 250,21784.24
2024-08-08,NIFTY SMALLCAP 250,21723.0
2024-08-09,NIFTY SMALLCAP 250,21867.51
2024-08-12,NIFTY SMALLCAP 250,21939.08
2024-08-13,NIFTY SMALLCAP 250,21669.36
2024-08-14,NIFTY SMALLCAP 250,21550.87
2024-08-16,NIFTY SMALLCAP 250,21918.7
2024-08-19,NIFTY SMALLCAP 250,22254.24
2024-08-20,NIFTY SMALLCAP 250,22376.64
2024-08-21,NIFTY SMALLCAP 250,22623.4
2024-08-22,NIFTY SMALLCAP 250,22695.3
2024-08-23,NIFTY SMALLCAP 250,22725.25
2024-08-26,NIFTY SMALLCAP 250,22820.05
2024-08-27,NIFTY SMALLCAP 250,22994.76
2024-08-28,NIFTY SMALLCAP 250,22945.49
2024-08-29,NIFTY SMALLCAP 250,22815.26
2024-08-30,NIFTY SMALLCAP 250,22934.49
2024-09-02,NIFTY SMALLCAP 250,22918.64
2024-09-03,NIFTY SMALLCAP 250,23053.88
2024-09-04,NIFTY SMALLCAP 250,23124.96
2024-09-05,NIFTY SMALLCAP 250,23346.43
2024-09-06,NIFTY SMALLCAP 250,23113.65
2024-09-09,NIFTY SMALLCAP 250,22922.98
2024-09-10,NIFTY SMALLCAP 250,23209.78
2024-09-11,NIFTY SMALLCAP 250,23028.62
2024-09-12,NIFTY SMALLCAP 250,23209.03
2024-09-13,NIFTY SMALLCAP 250,23415.65
2024-09-16,NIFTY SMALLCAP 250,23453.23
2024-09-17,NIFTY SMALLCAP 250,23411.6
2024-09-18,NIFTY SMALLCAP 250,23332.66
2024-09-19,NIFTY SMALLCAP 250,23074.31
2024-09-20,NIFTY SMALLCAP 250,23323.86
2024-09-23,NIFTY SMALLCAP 250,23524.82
2024-09-24,NIFTY SMALLCAP 250,23474.51
2024-09-25,NIFTY SMALLCAP 250,23392.12
2024-09-26,NIFTY SMALLCAP 250,23287.12
2024-09-27,NIFTY SMALLCAP 250,23242.76
2024-09-30,NIFTY SMALLCAP 250,23256.45
2024-10-01,NIFTY SMALLCAP 250,23409.41
2024-10-03,NIFTY SMALLCAP 250,22964.06
2024-10-04,NIFTY SMALLCAP 250,22765.03
2024-10-07,NIFTY SMALLCAP 250,22124.55
2024-10-08,NIFTY SMALLCAP 250,22589.83
2024-10-09,NIFTY SMALLCAP 250,22869.11
2024-10-10,NIFTY SMALLCAP 250,22898.67
2024-10-11,NIFTY SMALLCAP 250,23006.92
2024-10-14,NIFTY SMALLCAP 250,23072.73
2024-10-15,NIFTY SMALLCAP 250,23328.56
2024-10-16,NIFTY SMALLCAP 250,23376.96
2024-10-17,NIFTY SMALLCAP 250,23046.43
2024-10-18,NIFTY SMALLCAP 250,23037.1
2024-10-21,NIFTY SMALLCAP 250,22657.48
2024-10-22,NIFTY SMALLCAP 250,21823.05
2024-10-23,NIFTY SMALLCAP 250,22051.01
2024-10-24,NIFTY SMALLCAP 250,21919.67
2024-10-25,NIFTY SMALLCAP 250,21419.26
2024-10-28,NIFTY SMALLCAP 250,21666.28
2024-10-29,NIFTY SMALLCAP 250,21826.31
2024-10-30,NIFTY SMALLCAP 250,22085.49
2024-10-31,NIFTY SMALLCAP 250,22424.5
2024-11-01,NIFTY SMALLCAP 250,22661.58
2024-11-04,NIFTY SMALLCAP 250,22245.98
2024-11-05,NIFTY SMALLCAP 250,22353.8
2024-11-06,NIFTY SMALLCAP 250,22775.3
2024-11-07,NIFTY SMALLCAP 250,22634.01
2024-11-08,NIFTY SMALLCAP 250,22282.26
2024-11-11,NIFTY SMALLCAP 250,22016.49
2024-11-12,NIFTY SMALLCAP 250,21729.02
2024-11-13,NIFTY SMALLCAP 250,21064.28
2024-11-14,NIFTY SMALLCAP 250,21231.61
2024-11-18,NIFTY SMALLCAP 250,21095.49
2024-11-19,NIFTY SMALLCAP 250,21289.19
2024-11-21,NIFTY SMALLCAP 250,21166.06
2024-11-22,NIFTY SMALLCAP 250,21373.93
2024-11-25,NIFTY SMALLCAP 250,21825.83
2024-11-26,NIFTY SMALLCAP 250,21960.17
2024-11-27,NIFTY SMALLCAP 250,22184.43
2024-11-28,NIFTY SMALLCAP 250,22216.29
2024-11-29,NIFTY SMALLCAP 250,22396.2
2024-12-02,NIFTY SMALLCAP 250,22552.51
2024-12-03,NIFTY SMALLCAP 250,22764.13
2024-12-04,NIFTY SMALLCAP 250,22936.66
2024-12-05,NIFTY SMALLCAP 250,23046.47
2024-12-06,NIFTY SMALLCAP 250,23171.08
2024-12-09,NIFTY SMALLCAP 250,23256.39
2024-12-10,NIFTY SMALLCAP 250,23324.82
2024-12-11,NIFTY SMALLCAP 250,23390.65
2024-12-12,NIFTY SMALLCAP 250,23172.77
2024-12-13,NIFTY SMALLCAP 250,23088.61
2024-12-16,NIFTY SMALLCAP 250,23190.08
2024-12-17,NIFTY SMALLCAP 250,23061.18
2024-12-18,NIFTY SMALLCAP 250,22905.13
2024-12-19,NIFTY SMALLCAP 250,22827.49
2024-12-20,NIFTY SMALLCAP 250,22367.9
2024-12-23,NIFTY SMALLCAP 250,22272.43
2024-12-24,NIFTY SMALLCAP 250,22341.14
2024-12-26,NIFTY SMALLCAP 250,22334.78
2024-12-27,NIFTY SMALLCAP 250,22395.19
2024-12-30,NIFTY SMALLCAP 250,22297.75
2024-12-31,NIFTY SMALLCAP 250,22442.03
2025-01-01,NIFTY SMALLCAP 250,22639.89
2025-01-02,NIFTY SMALLCAP 250,22765.23
2025-01-03,NIFTY SMALLCAP 250,22721.16
2025-01-06,NIFTY SMALLCAP 250,22067.12
2025-01-07,NIFTY SMALLCAP 250,22379.17
2025-01-08,NIFTY SMALLCAP 250,22069.9
2025-01-09,NIFTY SMALLCAP 250,21812.55
2025-01-10,NIFTY SMALLCAP 250,21280.42
2025-01-13,NIFTY SMALLCAP 250,20429.01
2025-01-14,NIFTY SMALLCAP 250,20761.31
2025-01-15,NIFTY SMALLCAP 250,20870.2
2025-01-16,NIFTY SMALLCAP 250,21122.85
2025-01-17,NIFTY SMALLCAP 250,21113.52
2025-01-20,NIFTY SMALLCAP 250,21291.62
2025-01-21,NIFTY SMALLCAP 250,20840.68
2025-01-22,NIFTY SMALLCAP 250,20507.82
2025-01-23,NIFTY SMALLCAP 250,20674.68
2025-01-24,NIFTY SMALLCAP 250,20230.87
2025-01-27,NIFTY SMALLCAP 250,19491.3
2025-01-28,NIFTY SMALLCAP 250,19136.03
2025-01-29,NIFTY SMALLCAP 250,19740.69
2025-01-30,NIFTY SMALLCAP 250,19706.05
2025-01-31,NIFTY SMALLCAP 250,20043.67
2025-02-01,NIFTY SMALLCAP 250,20175.68
2025-02-03,NIFTY SMALLCAP 250,19826.34
2025-02-04,NIFTY SMALLCAP 250,20051.83
2025-02-05,NIFTY SMALLCAP 250,20366.25
2025-02-06,NIFTY SMALLCAP 250,20359.23
2025-02-07,NIFTY SMALLCAP 250,20282.19
2025-02-10,NIFTY SMALLCAP 250,19850.43
2025-02-11,NIFTY SMALLCAP 250,19171.65
2025-02-12,NIFTY SMALLCAP 250,19037.15
2025-02-13,NIFTY SMALLCAP 250,18970.46
2025-02-14,NIFTY SMALLCAP 250,18344.37
2025-02-17,NIFTY SMALLCAP 250,18302.76
2025-02-18,NIFTY SMALLCAP 250,18050.79
2025-02-19,NIFTY SMALLCAP 250,18456.53
2025-02-20,NIFTY SMALLCAP 250,18682.5
2025-02-21,NIFTY SMALLCAP 250,18578.94
2025-02-24,NIFTY SMALLCAP 250,18355.02
2025-02-25,NIFTY SMALLCAP 250,18273.12
2025-02-27,NIFTY SMALLCAP 250,17967.56
2025-02-28,NIFTY SMALLCAP 250,17517.56
2025-03-03,NIFTY SMALLCAP 250,17405.4
2025-03-04,NIFTY SMALLCAP 250,17605.54
2025-03-05,NIFTY SMALLCAP 250,18082.51
2025-03-06,NIFTY SMALLCAP 250,18351.06
2025-03-07,NIFTY SMALLCAP 250,18477.12
2025-03-10,NIFTY SMALLCAP 250,18125.65
2025-03-11,NIFTY SMALLCAP 250,18007.8
2025-03-12,NIFTY SMALLCAP 250,17959.29
2025-03-13,NIFTY SMALLCAP 250,17835.56
2025-03-17,NIFTY SMALLCAP 250,17893.88
2025-03-18,NIFTY SMALLCAP 250,18369.54
2025-03-19,NIFTY SMALLCAP 250,18735.68
2025-03-20,NIFTY SMALLCAP 250,18882.37
2025-03-21,NIFTY SMALLCAP 250,19287.23
2025-03-24,NIFTY SMALLCAP 250,19477.16
2025-03-25,NIFTY SMALLCAP 250,19214.05
2025-03-26,NIFTY SMALLCAP 250,18942.67
2025-03-27,NIFTY SMALLCAP 250,19122.0
2025-03-28,NIFTY SMALLCAP 250,19112.41
2025-04-01,NIFTY SMALLCAP 250,19018.8
2025-04-02,NIFTY SMALLCAP 250,19208.24
2025-04-03,NIFTY SMALLCAP 250,19342.03
2025-04-04,NIFTY SMALLCAP 250,18703.06
2025-04-07,NIFTY SMALLCAP 250,17956.13
2025-04-08,NIFTY SMALLCAP 250,18346.1
2025-04-09,NIFTY SMALLCAP 250,18152.89
2025-04-11,NIFTY SMALLCAP 250,18710.42
2025-04-15,NIFTY SMALLCAP 250,19282.56
2025-04-16,NIFTY SMALLCAP 250,19464.74
2025-04-17,NIFTY SMALLCAP 250,19552.91
2025-04-21,NIFTY SMALLCAP 250,19932.22
2025-04-22,NIFTY SMALLCAP 250,20091.92
2025-04-23,NIFTY SMALLCAP 250,20149.01
2025-04-24,NIFTY SMALLCAP 250,20138.96
2025-04-25,NIFTY SMALLCAP 250,19644.06
2025-04-28,NIFTY SMALLCAP 250,19749.07
2025-04-29,NIFTY SMALLCAP 250,19790.29
2025-04-30,NIFTY SMALLCAP 250,19436.17
2025-05-02,NIFTY SMALLCAP 250,19429.72
2025-05-05,NIFTY SMALLCAP 250,19649.84
2025-05-06,NIFTY SMALLCAP 250,19210.92
2025-05-07,NIFTY SMALLCAP 250,19440.81
2025-05-08,NIFTY SMALLCAP 250,19210.37
2025-05-09,NIFTY SMALLCAP 250,19084.76
2025-05-12,NIFTY SMALLCAP 250,19848.82
2025-05-13,NIFTY SMALLCAP 250,20014.88
2025-05-14,NIFTY SMALLCAP 250,20296.89
2025-05-15,NIFTY SMALLCAP 250,20451.2
2025-05-16,NIFTY SMALLCAP 250,20765.02
2025-05-19,NIFTY SMALLCAP 250,20905.61
2025-05-20,NIFTY SMALLCAP 250,20718.1
2025-05-21,NIFTY SMALLCAP 250,20804.76
2025-05-22,NIFTY SMALLCAP 250,20803.94
2025-05-23,NIFTY SMALLCAP 250,20926.24
2025-05-26,NIFTY SMALLCAP 250,21035.24
2025-05-27,NIFTY SMALLCAP 250,21059.67
2025-05-28,NIFTY SMALLCAP 250,21146.36
2025-05-29,NIFTY SMALLCAP 250,21239.0
2025-05-30,NIFTY SMALLCAP 250,21308.95
2025-06-02,NIFTY SMALLCAP 250,21461.78
2025-06-03,NIFTY SMALLCAP 250,21485.06
2025-06-04,NIFTY SMALLCAP 250,21598.48
2025-06-05,NIFTY SMALLCAP 250,21741.65
2025-06-06,NIFTY SMALLCAP 250,21884.14
